Trajectories
100
,,Edgar Vergara:LASI,,,Edgar Vergara:RASI,,,Edgar Vergara:LPSI,,,Edgar Vergara:RPSI,,,Edgar Vergara:Placa PI1,,,Edgar Vergara:Placa PI2,,,Edgar Vergara:Placa PI3,,,Edgar Vergara:Placa PI4,,,Edgar Vergara:Placa PD1,,,Edgar Vergara:Placa PD2,,,Edgar Vergara:Placa PD3,,,Edgar Vergara:Placa PD4,,,Edgar Vergara:Placa MI1,,,Edgar Vergara:Placa MI2,,,Edgar Vergara:Placa MI3,,,Edgar Vergara:Placa MI4,,,Edgar Vergara:Placa MD1,,,Edgar Vergara:Placa MD2,,,Edgar Vergara:Placa MD3,,,Edgar Vergara:Placa MD4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
854,0,189.387,213.817,907.002,412.247,195.236,911.185,240.012,44.3917,956.98,323.095,33.9264,956.148,,,,,,,,,,,,,,,,,,,,,,,,,135.57,148.126,906.382,82.8514,183.694,638.163,70.0069,187.599,489.131,12.2427,158.781,337.139,450.512,128.098,930.171,465.568,150.301,619.779,437.928,129.904,481.017,439.087,87.4287,331.744
855,0,189.965,213.711,907.284,412.642,196.062,911.187,240.767,44.6533,956.571,324.362,34.3576,956.009,,,,,,,,,,,,,,,,,,,,,,,,,136.348,147.884,906.52,83.3988,183.146,638.273,70.322,186.946,489.419,12.4076,158.248,337.464,451.493,129.049,929.751,466.188,150.912,619.649,438.286,130.262,480.864,439.359,87.6476,331.63
856,0,190.349,213.629,907.488,412.976,196.757,911.047,242.506,44.131,956.654,325.5,34.6166,955.629,,,,,,,,,,,,,,,,,,,,,,,,,136.977,147.435,906.606,83.9725,182.662,638.495,70.0715,185.954,489.719,12.2757,157.51,337.399,452.152,130.025,929.77,466.39,151.591,619.555,438.663,130.528,480.669,439.517,87.7962,331.542
857,0,190.518,213.557,907.682,413.345,197.635,911.126,243.363,44.2579,956.596,326.131,35.0007,955.154,,,,,,,,,,,,,,,,,,,,,,,,,137.461,147.084,906.699,84.1167,182.099,638.688,70.2783,185.676,489.769,12.4998,157.08,337.655,452.48,130.787,929.517,466.712,152.112,619.576,438.877,130.766,480.54,439.756,87.9036,331.307
858,0,190.573,213.521,907.773,413.619,198.731,911.088,244.431,44.3623,955.74,327,35.7201,954.992,,,,,,,,,,,,,,,,,,,,,,,,,137.746,146.711,906.676,83.9893,181.376,638.916,70.0358,185.033,489.791,12.4997,156.587,337.695,453.136,132.05,929.463,466.917,152.596,619.324,439.002,130.941,480.508,439.912,87.9589,331.134
859,0,190.546,213.356,907.844,413.608,199.666,911.079,245.509,44.1756,955.671,327.786,36.2353,954.878,,,,,,,,,,,,,,,,,,,,,,,,,137.862,146.351,906.486,83.9816,180.753,639.149,70.1653,184.593,489.965,12.5934,156.122,337.836,453.331,133.001,929.297,467.179,153.169,619.315,439.128,130.982,480.382,439.942,87.9296,331.093
860,0,190.405,213.212,907.912,413.326,200.774,911.042,245.838,44.5686,955.002,328.754,36.6777,954.667,,,,,,,,,,,,,,,,,,,,,,,,,137.997,146.123,906.503,83.9439,180.103,639.144,70.0593,184.119,490.01,12.5959,155.687,338.05,453.517,134.159,929.174,467.387,153.761,619.37,439.219,131.032,480.336,440.017,87.8322,331.012
861,0,190.181,213.03,907.93,413.346,201.771,911.106,246.813,44.2674,955.783,329.593,37.1035,954.658,,,,,,,,,,,,,,,,,,,,,,,,,138.13,145.761,906.646,83.8115,179.307,639.317,69.9721,183.507,490.163,12.5721,155.363,338.088,454,135.16,928.924,467.585,154.332,619.355,439.229,131.023,480.312,440.21,87.911,331.075
862,0,189.968,212.882,908,413.354,202.792,911.118,247.257,44.4621,955.627,330.413,37.6861,954.466,,,,,,,,,,,,,,,,,,,,,,,,,138.233,145.342,906.821,83.7625,178.658,639.668,69.8332,182.937,490.214,12.626,155.175,338.252,454.199,136.518,928.925,467.685,154.822,619.218,439.168,131.079,480.226,440.208,87.9212,331.091
863,0,189.596,212.677,908.201,413.145,203.965,911,247.331,44.796,955.09,331.006,38.0977,954.313,,,,,,,,,,,,,,,,,,,,,,,,,138.017,144.741,906.728,83.4511,178.234,639.885,69.8251,182.629,490.316,12.5548,154.953,338.197,454.191,137.66,928.706,467.608,155.359,619.003,439.052,131.214,480.151,440.064,87.968,330.906
864,0,189.089,212.428,908.277,412.654,205.035,910.918,247.747,44.8629,954.912,331.627,38.6657,954.013,,,,,,,,,,,,,,,,,,,,,,,,,137.907,144.199,906.79,83.2654,177.855,640.077,69.8476,182.301,490.37,12.3738,154.704,338.138,453.822,138.783,928.455,467.193,156.119,618.912,438.892,131.365,480.059,439.933,88.0134,330.779
865,0,188.597,212.15,908.425,412.332,206.118,911,247.972,45.0226,954.611,332.228,39.3303,953.77,,,,,,,,,,,,,,,,,,,,,,,,,137.723,143.814,906.904,82.805,177.491,640.08,69.5834,181.939,490.504,12.1174,154.409,338.196,454.002,140.135,928.351,466.842,156.849,618.826,438.707,131.519,480.038,439.894,88.0789,330.761
866,0,188.021,212.017,908.81,411.8,207.15,910.947,248.629,44.9566,954.663,332.666,39.7961,953.535,,,,,,,,,,,,,,,,,,,,,,,,,137.592,143.393,907.128,82.562,177.19,640.046,69.2193,181.666,490.451,12.0677,154.038,338.216,453.923,141.493,928.291,466.472,157.456,618.562,438.453,131.648,480.129,439.735,88.0727,330.651
867,0,187.468,211.945,909.349,411.037,208.324,910.908,249.162,44.9812,954.791,332.916,40.3391,953.346,,,,,,,,,,,,,,,,,,,,,,,,,137.196,143.025,907.226,82.3023,176.812,639.997,68.8432,181.322,490.601,11.9489,153.821,338.212,453.781,142.721,928.035,466.021,158.079,618.507,438.053,131.716,480.159,439.451,87.9019,330.82
868,0,186.694,211.824,909.571,410.398,209.547,911.044,249.445,45.0724,954.589,333.206,41.1744,953.122,,,,,,,,,,,,,,,,,,,,,,,,,136.966,142.749,907.382,81.9636,176.478,640.103,68.5899,180.791,490.763,11.2452,153.024,338.227,452.927,144.087,927.696,465.255,158.828,618.495,437.569,131.726,480.129,439.021,87.8441,330.863
869,0,185.819,211.768,909.739,409.695,210.812,911.14,249.838,45.1746,954.586,333.455,41.8265,952.853,,,,,,,,,,,,,,,,,,,,,,,,,136.383,142.427,907.647,81.5905,176.241,640.206,68.2124,180.357,490.781,11.4506,152.968,338.172,452.759,145.513,927.793,464.855,159.471,618.409,436.71,131.698,480.134,438.496,87.5845,330.785
870,0,185.08,211.651,909.955,408.976,212.153,911.09,250.406,45.4151,953.704,333.644,42.6666,952.54,,,,,,,,,,,,,,,,,,,,,,,,,135.646,142.188,907.941,81.1166,175.888,640.224,67.9225,180.053,490.778,11.1859,152.487,338.178,452.364,146.892,927.58,464.025,160.093,618.526,436.046,131.565,480.157,438.195,87.216,330.739
871,0,184.224,211.625,910.158,408.202,213.504,911.127,250.515,45.582,954.655,333.717,43.5132,952.367,,,,,,,,,,,,,,,,,,,,,,,,,134.84,141.986,908.363,80.5182,175.568,640.284,67.523,179.731,490.703,10.7085,151.929,338.101,451.967,148.615,927.402,463.3,160.761,618.311,435.415,131.126,480.141,437.932,86.5674,330.778
872,0,183.338,211.751,910.842,407.323,214.896,911.093,250.403,46.1136,954.272,333.856,44.1726,952.18,,,,,,,,,,,,,,,,,,,,,,,,,134.377,141.954,908.6,80.1402,175.187,640.32,66.9253,179.127,490.69,10.3622,151.515,338.062,451.393,150.064,927.289,462.394,161.359,618.369,434.64,130.428,480.291,437.196,85.9285,330.941
873,0,182.556,211.962,911.315,406.313,216.367,911.3,250.076,46.7289,954.035,333.879,45.2006,952.004,,,,,,,,,,,,,,,,,,,,,,,,,133.919,141.859,908.75,79.6698,174.684,640.386,66.0454,178.502,490.705,10.0614,151.185,338.042,450.483,151.737,927.217,461.246,161.788,618.48,433.42,129.757,480.549,436.45,85.0439,330.82
874,0,181.478,212.126,911.646,405.248,217.765,911.459,249.953,47.0832,953.939,333.865,46.1464,951.818,,,,,,,,,,,,,,,,,,,,,,,,,133.255,141.776,908.665,79.0153,174.377,640.242,65.5856,178.172,490.934,9.88089,150.832,338.244,450.025,153.194,927.245,460.263,162.112,618.401,432.555,128.806,480.604,435.734,84.2794,330.86
875,0,180.583,212.194,911.697,404.246,219.194,911.579,249.993,47.2789,954.008,333.786,46.988,951.735,,,,,,,,,,,,,,,,,,,,,,,,,132.446,141.759,909.069,77.9829,174.068,640.296,65.1011,177.941,490.945,9.49046,150.356,338.295,449.167,154.916,927.231,458.799,162.536,618.455,431.554,128.063,480.615,435.203,83.7401,331.133
876,0,179.453,212.386,911.791,403.153,220.639,911.625,249.777,47.5605,953.971,333.48,47.9884,951.541,,,,,,,,,,,,,,,,,,,,,,,,,131.414,141.759,909.063,77.1315,173.893,640.314,63.955,177.589,490.924,8.82881,149.898,338.156,448.618,156.567,927.232,457.907,162.819,618.681,430.568,127.027,480.744,434.377,82.6337,331.243
877,0,178.152,212.629,912.099,401.908,222.011,911.653,249.334,48.0533,953.705,333.12,48.8105,951.437,,,,,,,,,,,,,,,,,,,,,,,,,131.488,141.396,908.254,76.3466,173.656,640.289,62.8582,176.858,490.632,8.42514,149.519,338.185,447.539,158.233,927.313,456.814,163.216,618.809,429.707,126.279,481.293,433.912,81.7078,331.483
878,0,177.12,212.853,912.3,400.736,223.371,911.841,248.364,48.777,953.396,332.734,49.735,951.287,,,,,,,,,,,,,,,,,,,,,,,,,130.57,141.42,907.979,75.4311,173.402,640.4,62.3189,176.35,490.438,7.8915,149.165,338.006,447.049,159.789,927.476,455.742,163.491,618.901,428.557,125.155,481.536,433.198,80.9258,331.755
879,0,175.942,213.07,912.62,399.457,224.787,911.804,248.279,49.1192,953.576,332.356,50.8891,951.223,,,,,,,,,,,,,,,,,,,,,,,,,129.536,141.493,907.747,74.4593,172.961,640.456,61.846,175.894,490.646,7.685,148.875,338.095,445.863,161.319,927.308,454.275,163.77,618.9,427.798,124.284,481.833,432.37,79.8601,331.663
880,0,174.648,213.274,912.778,398.3,226.106,911.959,247.745,49.6834,953.452,332.038,51.678,951.168,,,,,,,,,,,,,,,,,,,,,,,,,129.039,141.533,908.207,73.3853,172.466,639.975,61.0976,175.447,490.434,7.27731,148.402,338.067,444.964,162.957,927.536,452.99,163.844,618.851,426.609,122.887,482.313,431.89,78.3473,331.995
881,0,173.235,213.587,912.831,396.926,227.544,912.076,247.646,50.1384,953.468,331.754,52.612,951.074,,,,,,,,,,,,,,,,,,,,,,,,,128.037,141.442,908.479,72.6951,172.096,639.783,60.1316,174.876,490.426,6.76263,147.844,337.807,443.904,164.466,927.21,452.038,163.726,618.896,425.631,121.404,482.664,430.627,77.1211,332.569
882,0,172.074,213.729,912.882,395.944,228.793,911.973,248.16,50.4019,953.061,331.267,53.7722,950.743,,,,,,,,,,,,,,,,,,,,,,,,,127.182,141.407,908.468,71.4443,171.698,639.315,59.4199,174.399,489.997,6.24393,147.398,337.558,443.214,165.891,927.108,450.463,163.484,618.926,424.314,119.906,482.759,429.901,75.4442,332.512
883,0,170.941,214.028,913.286,394.48,230.241,911.972,247.565,51.0339,952.774,330.808,54.6851,950.688,,,,,,,,,,,,,,,,,,,,,,,,,126.116,141.488,908.183,70.4316,171.356,639.3,,,,5.9259,147.011,337.398,441.867,167.592,926.906,449.342,163.17,618.883,423.077,118.167,483.207,429.399,73.915,332.63
884,0,169.686,214.363,913.083,393.172,231.568,911.781,246.678,51.6274,953.072,330.483,55.5631,950.632,,,,,,,,,,,,,,,,,,,,,,,,,124.965,141.619,907.966,69.5804,171.107,639.398,,,,5.55724,146.644,337.134,441.013,169.164,926.921,447.88,162.992,618.956,421.978,116.566,483.51,428.261,72.6404,333.073
885,0,168.6,214.069,913.212,392.004,232.789,911.668,245.731,52.2014,952.567,329.856,56.6154,950.295,,,,,,,,,,,,,,,,,,,,,,,,,124.269,141.843,908.296,68.7105,170.96,639.389,58.7015,172.804,488.489,5.18186,146.136,336.952,439.953,170.527,926.446,446.361,162.556,618.758,420.89,114.965,483.624,427.527,71.2134,333.257
886,0,167.1,214.48,913.195,390.694,234.152,911.385,245.465,52.5343,952.51,329.225,57.5869,950.023,,,,,,,,,,,,,,,,,,,,,,,,,123.568,142.023,908.59,67.9245,170.716,639.197,57.7448,172.124,488.25,4.48467,145.168,336.707,439.204,171.872,926.251,445.113,162.457,618.513,419.986,113.642,484.031,426.577,69.7613,333.327
887,0,165.952,215.253,913.235,389.517,235.4,911.171,245.029,53.1023,952.587,328.748,58.4445,949.73,,,,,,,,,,,,,,,,,,,,,,,,,123.072,142.093,908.647,67.0965,170.54,639.059,56.872,171.609,488.164,3.81636,144.343,336.558,437.915,173.374,925.897,443.622,162.234,618.47,418.519,112.266,484.113,426.104,68.5813,333.746
888,0,164.787,215.257,913.204,388.298,236.564,910.968,244.723,53.7067,952.731,327.954,59.505,949.288,,,,,,,,,,,,,,,,,,,,,,,,,121.326,142.581,907.825,65.7923,170.339,638.811,56.1019,170.947,487.914,3.08954,143.408,336.264,437.003,174.669,925.865,442.521,161.8,618.354,417.51,111.2,484.245,425.08,67.1253,333.897
889,0,163.515,215.73,913.042,387.123,237.922,910.823,243.631,54.6121,952.021,327.375,60.2774,949.055,,,,,,,,,,,,,,,,,,,,,,,,,121.017,142.973,908.397,64.6944,169.997,638.543,55.0132,169.949,487.655,2.71098,142.657,336.092,435.896,176.137,925.541,441.58,161.693,618.421,416.403,109.958,484.324,424.674,66.0587,334.12
890,0,162.556,216.25,913.164,385.959,239.02,910.552,243.216,55.1197,951.983,326.711,61.1578,948.776,,,,,,,,,,,,,,,,,,,,,,,,,120.284,143.279,908.472,63.7612,169.426,638.442,54.2983,169.046,487.334,1.75565,141.827,335.886,435.152,177.139,925.28,440.026,161.559,618.354,415.411,108.911,484.655,423.801,64.9697,334.431
891,0,161.319,216.853,913.053,384.877,240.089,910.253,242.569,55.7646,951.876,326.014,62.2994,948.509,,,,,,,,,,,,,,,,,,,,,,,,,119.551,143.588,908.239,62.9828,169.024,638.464,53.8835,168.023,487.238,1.54649,140.886,335.891,433.856,178.668,924.855,438.787,161.385,618.104,414.539,108.216,484.876,422.767,64.3292,334.712
892,0,160,217.38,913.062,383.52,241.159,909.957,241.785,56.4442,951.929,325.425,63.1503,948.484,,,,,,,,,,,,,,,,,,,,,,,,,118.581,144.007,908.41,62.2508,168.714,638.415,52.9405,167.13,487.265,0.905065,139.935,335.76,432.998,179.768,924.84,437.91,161.533,618.155,413.48,107.67,485.049,422.074,63.7709,335.043
893,0,158.866,218.004,913.059,382.421,242.268,909.82,241.768,56.7539,951.818,324.664,64.0256,948.471,,,,,,,,,,,,,,,,,,,,,,,,,117.493,144.357,908.535,61.4431,168.358,638.599,52.232,166.111,487.213,0.674293,139.167,335.562,431.731,180.993,924.322,436.938,161.942,618.228,412.768,107.698,485.244,421.504,63.4271,335.148
894,0,157.752,218.566,913.18,381.06,243.218,909.679,240.715,57.6832,952.17,323.855,64.9806,948.383,,,,,,,,,,,,,,,,,,,,,,,,,116.444,144.735,908.485,60.667,167.803,638.755,51.4189,165.128,486.734,0.309123,138.019,335.641,430.962,182.097,924.242,435.937,162.326,618.202,411.877,107.999,485.354,420.909,63.2958,335.285
895,0,156.731,219.062,913.292,379.92,244.316,909.605,239.506,58.6267,952,323.046,65.9558,948.341,,,,,,,,,,,,,,,,,,,,,,,,,115.408,145.141,908.775,59.7023,167.429,638.842,50.6221,164.286,486.447,-0.327842,137.206,335.565,429.567,183.438,924.23,434.9,162.935,618.018,410.672,108.436,485.461,420.272,63.5926,335.523
896,0,155.228,219.678,913.57,378.519,245.315,909.607,239.01,59.1385,952.214,322.34,66.6522,948.322,,,,,,,,,,,,,,,,,,,,,,,,,114.33,145.599,909.047,58.65,167.203,638.812,50.601,163.148,486.803,-0.442402,136.469,335.573,428.679,184.319,924.135,434.108,163.622,617.977,410.223,108.731,485.447,419.808,63.8911,335.823
897,0,154.121,220.011,913.978,377.356,246.291,909.435,237.927,59.8414,952.136,321.279,67.6103,948.256,,,,,,,,,,,,,,,,,,,,,,,,,113.42,145.862,909.232,57.7785,166.923,638.614,50.1822,162.362,486.837,-0.649067,135.626,335.299,427.426,185.494,923.921,432.985,164.577,618.109,409.73,109.247,485.658,419.518,64.2183,335.9
898,0,152.774,220.631,914.145,376.01,247.308,909.512,237,60.4781,952.566,320.55,68.3915,948.48,,,,,,,,,,,,,,,,,,,,,,,,,112.007,146.261,909.472,57.2342,166.565,638.592,49.7939,161.648,487.136,-0.310671,134.999,334.607,426.423,186.535,924.025,432.297,165.545,618.212,408.72,110.184,485.728,418.901,64.6416,336.089
899,0,151.447,220.941,914.246,374.877,248.34,909.51,236.648,60.7392,952.554,319.62,69.3654,948.379,,,,,,,,,,,,,,,,,,,,,,,,,110.83,146.564,909.818,56.4336,166.208,638.596,49.0463,160.858,486.999,-0.937332,134.328,334.358,425.189,187.766,923.997,431.278,166.386,618.183,408.039,110.994,485.635,418.191,65.1135,336.251
900,0,150.282,221.39,914.584,373.72,249.517,909.531,235.352,61.7954,952.074,318.653,70.2366,948.281,,,,,,,,,,,,,,,,,,,,,,,,,109.956,146.745,910.045,55.0959,166.157,638.409,47.8122,160.355,486.54,-1.59449,133.636,334.378,424.18,188.701,924.036,430.291,167.448,618.216,407.614,111.498,485.804,417.128,65.7682,336.561
901,0,148.984,221.881,914.687,372.589,250.557,909.556,234.016,62.6459,952.352,317.96,70.94,948.35,,,,,,,,,,,,,,,,,,,,,,,,,108.804,147.158,910.344,54.0886,166.07,638.691,46.9704,159.794,486.368,-2.15183,133.161,334.751,423.193,189.956,923.813,429.647,168.287,618.089,406.888,112.218,485.988,417.064,65.9673,336.804
902,0,147.813,222.355,914.881,371.289,251.704,909.486,233.77,63.0487,952.482,316.99,71.8643,947.998,,,,,,,,,,,,,,,,,,,,,,,,,107.649,147.495,910.462,53.272,165.874,638.916,47.0266,159.126,486.737,-2.65622,132.683,334.558,421.993,191.325,923.792,428.518,169.384,618.03,405.799,113.124,485.84,416.67,66.4021,337.014
903,0,146.528,222.773,915.079,370.045,252.812,909.426,233.09,63.6157,952.587,316.271,72.8369,947.731,,,,,,,,,,,,,,,,,,,,,,,,,106.823,147.633,910.681,52.4876,165.636,639.099,46.4759,158.61,486.697,-2.99784,132.395,334.49,420.88,192.355,923.381,427.699,170.201,618.155,405.255,113.568,485.797,416.04,66.8969,337.149
904,0,145.076,223.158,915.303,368.822,253.93,909.307,232.386,64.2928,952.69,315.745,73.6546,947.473,,,,,,,,,,,,,,,,,,,,,,,,,105.646,147.916,910.912,51.66,165.588,639.171,46.0526,158.245,486.759,-3.32725,131.953,334.637,419.813,193.64,923.176,426.81,171.094,618.279,404.681,114.173,486.098,415.435,67.2065,337.459
905,0,143.94,223.488,915.464,367.43,254.92,909.153,,,,314.896,74.5266,947.082,,,,,,,,,,,,,,,,,,,,,,,,,104.433,148.232,910.839,50.9349,165.625,639.241,45.4045,157.937,486.743,-3.99582,131.364,334.824,418.549,195.137,923.178,425.92,172.061,618.235,403.812,115.033,486.26,415.146,67.5046,337.655
906,0,142.661,223.91,915.57,366.183,255.998,909.145,,,,314.256,75.3651,946.886,,,,,,,,,,,,,,,,,,,,,,,,,103.628,148.385,910.792,50.1268,165.753,639.249,44.9272,157.647,486.774,-3.90879,131.203,333.896,417.678,196.122,923.025,425.202,172.841,618.187,403.031,115.691,486.04,414.76,67.8531,337.666
907,0,141.418,224.255,915.532,365.151,257.083,909.09,229.904,65.7793,950.932,313.563,76.2874,946.639,,,,,,,,,,,,,,,,,,,,,,,,,102.852,148.41,910.751,49.2444,165.787,639.16,44.3187,157.594,486.531,-4.33525,131.089,333.808,416.756,197.27,922.701,424.302,173.77,618.078,402.596,116.113,486.121,414.444,68.2058,337.725
908,0,140.33,224.655,915.718,363.956,258.117,908.967,229.491,66.7921,951.905,312.826,77.1263,946.503,,,,,,,,,,,,,,,,,,,,,,,,,101.678,148.446,910.525,48.4843,165.87,639.148,43.9697,157.595,486.524,-4.80846,131.083,333.743,415.664,198.647,922.814,423.262,174.611,618.128,402.146,116.742,486.222,413.988,68.6195,337.985
909,0,139.124,225.012,915.675,362.79,259.078,908.879,228.894,67.2492,951.651,312.241,77.8715,946.444,,,,,,,,,,,,,,,,,,,,,,,,,100.35,148.531,910.031,47.673,166.016,639.202,43.2949,157.941,486.547,-5.38887,131.25,333.75,414.696,199.667,922.673,422.623,175.615,618.079,401.423,117.45,486.183,413.528,69.0928,338.168
910,0,137.841,225.164,915.754,361.486,260.159,908.765,228.295,67.7451,951.439,311.447,78.7856,946.256,,,,,,,,,,,,,,,,,,,,,,,,,99.7522,148.557,910.107,46.6797,166.396,639.415,42.4985,158.295,486.591,-5.56335,131.532,333.85,413.643,200.868,922.463,421.698,176.438,618.053,400.576,118.131,486.138,413.075,69.444,338.321
911,0,136.72,225.509,915.917,360.475,261.066,908.687,227.687,68.2425,951.279,310.846,79.5902,946.08,,,,,,,,,,,,,,,,,,,,,,,,,99.2817,148.653,910.306,45.8356,166.637,639.304,42.0866,158.537,486.535,-5.9308,131.834,333.709,412.746,201.968,922.475,420.611,177.418,618.071,400.107,118.676,486.26,412.659,69.8462,338.429
912,0,135.519,225.872,915.893,359.115,262.098,908.597,227.326,68.7178,951.311,310.369,80.3201,946.015,,,,,,,,,,,,,,,,,,,,,,,,,98.5406,148.798,910.403,45.3264,166.582,639.149,41.5276,158.793,486.505,-6.38529,132.141,333.517,411.59,203.216,922.41,420.04,178.005,617.952,399.718,119.085,486.39,412.545,70.0345,338.53
913,0,134.332,226.137,916.145,358.272,262.873,908.557,226.807,69.1836,951.217,309.755,81.0542,945.936,,,,,,,,,,,,,,,,,,,,,,,,,97.6999,148.944,910.401,44.6674,166.972,639.161,40.9763,159.218,486.463,-6.72184,132.467,333.263,410.824,204.213,922.252,419.038,178.951,617.828,398.751,120.021,486.595,412.382,70.1575,338.579
914,0,133.335,226.424,916.408,356.917,263.632,908.417,226.984,69.5141,951.302,309.072,81.7657,945.872,,,,,,,,,,,,,,,,,,,,,,,,,96.6395,149.112,910.389,43.5926,167.598,639.281,40.197,159.846,486.65,-7.06749,132.886,333.214,409.901,205.304,922.217,418.315,179.731,618.055,398.367,120.172,486.397,411.934,70.4248,338.755
915,0,132.319,226.839,916.624,355.914,264.37,908.525,225.692,70.0635,951.332,308.404,82.4173,945.987,,,,,,,,,,,,,,,,,,,,,,,,,95.4967,149.391,910.377,42.6169,167.957,639.243,39.7208,160.441,486.829,,,,408.882,206.315,922.385,417.665,180.289,618.171,397.602,120.647,486.495,411.502,70.6913,338.969
916,0,131.537,227.17,916.795,355.343,265.171,908.703,225.13,70.5103,951.461,307.736,83.0769,946.094,,,,,,,,,,,,,,,,,,,,,,,,,94.8146,149.731,910.757,42.2822,168.163,639.307,39.1702,160.864,486.624,-8.07398,133.858,333.175,408.133,206.927,922.381,416.961,180.933,618.231,397.216,121.002,486.771,411.075,70.9738,339.326
917,0,130.747,227.515,917.05,354.416,265.97,908.722,224.539,70.8718,951.637,307.148,83.6383,946.052,,,,,,,,,,,,,,,,,,,,,,,,,94.1069,150.028,911.005,41.4811,168.737,639.402,38.8969,161.139,486.79,-8.06729,134.236,333.221,407.172,207.547,922.304,416.318,181.446,618.11,396.817,121.378,486.961,410.794,71.2143,339.511
918,0,129.796,227.978,917.269,353.446,266.338,908.791,223.917,71.3532,951.755,306.301,84.1557,946.07,,,,,,,,,,,,,,,,,,,,,,,,,93.5129,150.448,911.505,40.6173,169.349,639.774,38.2184,161.38,486.703,-8.38286,134.511,333.133,406.396,208.12,922.237,415.793,181.842,618.219,396.469,121.761,486.96,410.404,71.4985,339.662
919,0,128.944,228.324,917.246,352.417,266.575,908.853,223.237,71.9551,952.017,305.549,84.6179,946.234,,,,,,,,,,,,,,,,,,,,,,,,,92.6956,150.843,911.572,39.977,169.681,639.736,37.5548,161.742,486.836,-8.72635,134.643,333.033,405.72,208.558,922.251,415.484,182.08,618.541,395.971,122.136,487.011,410.218,71.5966,339.773
920,0,128.07,228.662,917.422,351.27,267.083,908.873,222.551,72.2513,952.159,304.868,85.0091,946.358,,,,,,,,,,,,,,,,,,,,,,,,,91.9224,151.171,911.728,39.6581,169.925,639.828,,,,-9.08387,134.759,333.041,404.739,209.103,922.22,414.745,182.428,618.872,395.305,122.554,487.082,410.004,71.771,339.846
921,0,127.292,228.964,917.7,350.692,267.64,909.042,221.838,72.5036,952.201,304.173,85.4854,946.168,,,,,,,,,,,,,,,,,,,,,,,,,90.9997,151.516,911.658,39.2822,170.27,639.902,36.4838,162.132,486.711,-9.30141,134.87,332.844,403.735,209.466,922.413,414.208,182.634,618.995,394.903,122.842,487.273,409.592,71.9696,340.148
922,0,126.556,229.159,917.847,349.977,267.879,909.148,221.08,72.964,952.056,303.383,85.8318,946.026,,,,,,,,,,,,,,,,,,,,,,,,,90.228,151.849,911.921,38.6022,170.691,639.974,36.2084,162.35,486.794,-9.6278,134.95,332.823,403.174,209.754,922.664,413.611,182.942,619.004,394.654,123.14,487.397,409.202,72.202,340.3
923,0,125.681,229.637,917.804,350.189,268.755,909.419,220.289,73.2723,951.962,302.589,86.0969,946.117,,,,,,,,,,,,,,,,,,,,,,,,,89.3101,152.176,911.73,37.8494,171.122,639.918,36.0133,162.532,486.715,-9.95392,135.143,332.803,402.395,210.049,922.938,412.942,183.242,619.023,394.37,123.399,487.458,408.791,72.4284,340.518
